designation,name,other_id,type,constellation,magnitude,surface_brightness,size,ra_string,dec_string,ra_deg,dec_deg,class
G330.0+00.0,N/A,N/A,SN Rem,N/A,N/A,N/A,N/A,16 04.5,-52 25.2,241.11708333333334,-52.42016666666667,N/A
G330.2+01.0,G330.2+1.0,N/A,SN Rem,N/A,N/A,N/A,12.0',16 01.0,-51 34.1,240.25375,-51.56761111111111,N/A
G332.4+00.1,Kes 32,N/A,SN Rem,N/A,N/A,N/A,12.0',16 15.2,-50 42.4,243.79916666666668,-50.70586111111111,N/A
G332.4-00.2,PSR J1617-5055,N/A,SN Rem,N/A,N/A,N/A,point source,16 17.5,-50 55.2,244.37250000000003,-50.92022222222222,N/A
G332.4-00.4,RCW 103,N/A,SN Rem,N/A,N/A,N/A,9.3',16 17.6,-51 02.7,244.40208333333337,-51.044777777777774,N/A
G336.9-00.1,SGR 1627-41,N/A,SN Rem,N/A,N/A,N/A,point source,16 35.9,-47 35.4,248.9658333333333,-47.58986111111111,N/A
G337.2-00.7,N/A,N/A,SN Rem,N/A,N/A,N/A,4.6',16 39.5,-47 49.7,249.87916666666666,-47.82780555555556,N/A
G338.3-00.0,G338.3-0.0,N/A,SN Rem,N/A,N/A,N/A,2.0',16 40.7,-46 31.6,250.18125,-46.526444444444444,N/A
G340.6+00.3,G340.6+0.3,N/A,SN Rem,N/A,N/A,N/A,5.1',16 47.6,-44 34.4,251.91,-44.57319444444445,N/A
G343.0-02.6,PSR B1706-44,N/A,SN Rem,N/A,N/A,N/A,3.0',17 09.7,-44 29.1,257.42791666666665,-44.48572222222222,N/A
G344.7-00.1,G344.7-0.1,N/A,SN Rem,N/A,N/A,N/A,6.0',17 04.0,-41 43.1,255.99375,-41.71813888888889,N/A
G347.3-00.5W,G347.3-0.5 west limb,N/A,SN Rem,N/A,N/A,N/A,58.0',17 13.5,-39 46.2,258.37499999999994,-39.769999999999996,N/A
G347.3-00.5C,G347.3-0.5 center,N/A,SN Rem,N/A,N/A,N/A,58.0',17 13.5,-39 46.2,258.37499999999994,-39.769999999999996,N/A
G347.3-00.5E,G347.3-0.5 east limb,N/A,SN Rem,N/A,N/A,N/A,58.0',17 13.5,-39 46.2,258.37499999999994,-39.769999999999996,N/A
G348.5+00.1,CTB 37A,N/A,SN Rem,N/A,N/A,N/A,10.0',17 14.6,-38 31.4,258.63875,-38.523777777777774,N/A
G348.7+00.3,CTB 37B,N/A,SN Rem,N/A,N/A,N/A,8.0',17 14.1,-38 13.0,258.5183333333333,-38.21597222222223,N/A
G349.7+00.2,N/A,N/A,SN Rem,N/A,N/A,N/A,2.4',17 18.0,-37 26.4,259.49833333333333,-37.439249999999994,N/A
G349.8+00.2,PSR J1718-3718,N/A,SN Rem,N/A,N/A,N/A,point source,17 18.2,-37 18.9,259.54083333333335,-37.31433333333333,N/A
G350.1-00.3,G350.1-0.3,N/A,SN Rem,N/A,N/A,N/A,4.3',17 21.0,-37 26.8,260.25875,-37.44588888888889,N/A
G352.7-00.1,G352.7-0.1,N/A,SN Rem,N/A,N/A,N/A,5.0',17 27.6,-35 07.0,261.90416666666664,-35.11705555555556,N/A
G353.5-0.6,HESS1731-346,N/A,SN Rem,N/A,N/A,N/A,45.0',17 32.0,-34 45.3,263.0125,-34.755,N/A
G357.6-00.0,The Tornado,N/A,SN Rem,N/A,N/A,N/A,2.0',17 40.2,-30 58.0,265.04583333333335,-30.966666666666665,N/A
G359.2-00.8,The Mouse,N/A,SN Rem,N/A,N/A,N/A,0.5',17 47.3,-29 58.0,266.81625,-29.967138888888886,N/A
G359.9-00.0,SGR J1775-2900,N/A,SN Rem,N/A,N/A,N/A,0.8',17 45.7,-29 00.5,266.4175,-29.00875,N/A
NGC 4993,GW170817,N/A,SN Rem,N/A,N/A,N/A,pt-source,13 09.8,-23 23.0,197.44875,-23.384055555555555,N/A
G309.4-0.0,SWIFT J134745.7-621411,N/A,SN Rem,N/A,N/A,N/A,2.0',13 47.7,-62 13.9,206.93333333333334,-62.23144444444445,N/A
